adm1_code,event_count,mean_flooded_population,mean_flooded_area,mean_flooded_area_norm
3306.0,6,657.4042085,73.02174531,0.199574688
3307.0,7,50327.242,580.4088527,0.241874077
3308.0,10,15494.001,29.02587807,0.607784528
3309.0,3,201.5212019,12.68871528,0.087620069
3310.0,4,872.5217426,161.9988883,0.409662743
3311.0,2,49.1033702,7.171531574,8.052925788
3313.0,10,10534.73548,263.2845316,0.965220926
3314.0,2,1311.472539,260.6362495,0.390537769
3315.0,8,259.081774,9.231001212,0.048467916
3316.0,18,232.6331087,13.83949784,0.107852568
3317.0,13,209.8647587,4.642457846,0.054163384
3318.0,7,1635.388006,103.5658429,0.358909837
3319.0,6,1880.849066,4.328206054,0.361543929
3320.0,6,804.3508848,70.41198764,0.361219082
3321.0,4,1831.572367,26.74598014,0.246795382
3322.0,15,155.8231486,7.316366975,0.067785061
3323.0,10,717.277955,6.550744209,0.081117321
3324.0,4,73.3765679,2.625256567,0.042217682
3325.0,17,17287.13417,221.0076348,0.504790775
3326.0,29,646902.33159,1141.6379014,32.3712222005
3327.0,2,,,
3328.0,15,,,
3329.0,7,,,
3330.0,3,,,
3331.0,5,,,
3332.0,6,,,
3333.0,20,,,
3334.0,2,,,
3335.0,3,,,
3336.0,11,,,
3338.0,17,,,
3339.0,4,,,
3340.0,8,,,
3342.0,5,,,
3343.0,27,554371.1656279999,1319.9129274499999,39.0554333137
3344.0,10,249.1519452,3.138913964,0.020254889
3345.0,21,26.0080679,0.458199319,0.005784922
3346.0,8,,,
3347.0,8,,,
3348.0,2,,,
3349.0,21,,,
3350.0,5,,,
3351.0,6,,,
3352.0,2,,,
3353.0,10,,,
3354.0,5,,,
3355.0,12,,,
3356.0,22,347115.4337727189,1341.6986069218751,21.403300502
3357.0,8,,,
3359.0,10,305.3230383,2.674854791,0.027388231
3360.0,8,,,
3362.0,20,211445.9712488,1464.641624322,32.7255029245
3364.0,6,,,
3366.0,18,,,
3367.0,8,,,
3368.0,10,,,
3369.0,13,,,
3370.0,18,,,
3371.0,20,,,
3372.0,25,,,
3374.0,25,,,
3375.0,11,,,
3376.0,22,,,
3377.0,6,,,
3378.0,13,,,
3379.0,2,,,
3380.0,6,,,
3381.0,16,575.0364269,1.789531772,0.050823752
3382.0,12,,,
3383.0,20,,,
3384.0,11,153663.34587666666,272.6348223666667,11.438292751
3386.0,6,,,
3387.0,14,20.18493621,0.459078939,0.007821099
3388.0,18,76856.49919205715,121.25790004614285,7.933545432
3389.0,9,,,
3390.0,18,1372.26756,9.790245694,0.142163345
3394.0,3,,,
3395.0,3,,,
3396.0,1,,,
3398.0,2,,,
3401.0,3,,,
3402.0,2,,,
3403.0,1,,,
3407.0,9,296.481407532,4.4818544446,0.027245055400000003
3408.0,11,82.5812651684,0.3616139168,0.0090411146
3410.0,15,105.34718920366667,0.702136804,0.0075643203333333325
3411.0,26,5408.715671364285,25.87334219807143,0.19516086621428572
3412.0,17,3.346432784,0.059456325,0.000150418
3413.0,13,0.460973527,0.1197260675,0.0001800165
3414.0,21,119.55335008000002,0.439120427,0.018860801
3415.0,17,86.49090119166665,0.5564775951666666,0.007041055333333333
3416.0,20,110.5560469448,0.4865722421,0.0064101742
3418.0,23,79.4974113812,0.6554083576,0.0078906384
3419.0,22,313.39250484142855,0.7482995477142858,0.013995311285714285
3420.0,11,79.59737055466667,2.1595428463333337,0.017063410666666667
3421.0,22,643.7083486733334,15.605699079733334,0.0892302194
3422.0,21,8.258458582428572,0.10167108271428571,0.0008205605714285715
3424.0,19,11.056566917846153,1.4423639851538463,0.0037070055384615386
3425.0,29,233.12571695253848,0.9950167156153846,0.009938186307692307
3426.0,17,4290.22207993,252.25522030000002,0.2661474873333333
3427.0,6,,,
3428.0,8,49.46438476,0.96578593,0.001406996
3429.0,1,,,
3430.0,10,1113.376432,43.1825019,0.200733875
3431.0,20,8210.678039,1538.10269,1.24692811
3432.0,6,2177.363018,269.0068805,0.18065532
3433.0,13,4434.551299466667,252.50949419666665,0.294073618
3434.0,17,50194.95953,5294.609084,4.10550417
3435.0,2,,,
3436.0,2,,,
3437.0,6,879.6682657,19.88440881,0.055730889
3438.0,10,324.4787632632,6.4860087802,0.0230632164
3440.0,7,4074.1542693333336,185.87207266666667,0.32233501666666664
3441.0,9,308.2488928,22.27255879,0.039446267
3443.0,6,175.960639,22.55484328,0.041516432
3444.0,8,433.48193233333336,22.01759333,0.044650626
4150.0,27,60.686534452714284,8.125670561714285,0.006341579
12904.0,18,238.814871935,26.7090649515,0.0927493025
12905.0,16,,,
12907.0,4,1.887051109,7.468902062,0.0029347925
12908.0,12,,,
12909.0,4,26.44357942,65.711619885,0.052838635499999995
12910.0,5,4316.54724,241.3136167,0.579072814
12912.0,20,6483.06820056,26.6320919785,0.1338079515
12915.0,5,898.9139814499999,10.692165715,0.015049736000000001
12918.0,19,8420.91951974,104.146432652,0.675940495
12919.0,3,,,
12920.0,6,,,
12921.0,10,,,
12922.0,13,863.91466985,11.8126010905,0.09504782649999999
12923.0,12,,,
12924.0,5,,,
12925.0,23,7062.7502911500005,131.635984114,0.754611474
12926.0,3,,,
12927.0,10,,,
12928.0,17,304.22524193333334,13.673614006333333,0.06504977333333332
12930.0,18,2344.9836943150003,33.537761861999996,0.268655188
12931.0,19,,,
16838.0,11,2139.30994,0.989216781,0.046457495
16842.0,2,9.916894812,0.12367386,0.000605989
16843.0,1,,,
21969.0,11,105.2622089,0.682516298,0.007216613
21970.0,9,,,
21971.0,25,153.40508338,0.23584953139999998,0.0071878732
21972.0,17,180.1118966,0.37218503000000003,0.0062487015
21973.0,25,640.9408572625,0.7367537532499999,0.012351779625
22005.0,34,85237.635333,266.732529323,1.7163708738
22006.0,22,147.57053760000002,0.745030874,0.0078192075
22007.0,23,743.3165114833333,9.791104025333333,0.26470304716666665
22008.0,17,,,
25350.0,2,,,
25351.0,4,,,
25352.0,2,,,
25353.0,1,,,
25355.0,4,,,
25356.0,5,,,
25358.0,1,,,
25359.0,1,,,
25360.0,1,,,
25361.0,3,,,
25362.0,1,,,
25365.0,5,,,
25366.0,1,,,
25369.0,2,,,
25371.0,2,41.44445623,1.727273979,0.049726087
25372.0,5,31.66832107,1.277825371,0.032762167
25373.0,4,39.69552326,0.573382992,0.017931545
25374.0,5,,,
25375.0,3,,,
25376.0,2,,,
25377.0,5,1.799149305,0.178260557,0.006970695
25378.0,5,,,
25379.0,5,,,
25380.0,3,,,
25381.0,8,8.464779927,0.176137697,0.005450236
25382.0,8,41.6794204,1.294670984,0.04186904
25383.0,5,,,
25384.0,4,,,
25385.0,4,,,
25386.0,4,5.026015106,0.180872867,0.006711586
25387.0,2,,,
25388.0,5,,,
25389.0,4,,,
25390.0,4,,,
25391.0,5,,,
25392.0,1,,,
25393.0,1,,,
25394.0,5,,,
25395.0,3,,,
25396.0,4,9.527432426,0.267131285,0.011213112
25397.0,5,,,
25398.0,3,,,
25399.0,1,,,
25400.0,6,187.9076554,1.389072884,0.02218823
33110.0,3,,,
33111.0,17,,,
33112.0,6,,,
33113.0,3,,,
36854.0,8,4.856105321,0.11734784,0.00883103
36855.0,6,4.154304266,0.05867909,0.00591611
36856.0,7,,,
36857.0,6,,,
36858.0,8,1457.77167,0.117789432,0.129674412
37021.0,32,3582.275901521182,199.96131766877272,0.25567763845454544
39696.0,1,,,
39697.0,2,,,
40187.0,4,,,
40189.0,4,,,
40190.0,7,,,
40276.0,21,1295.8056743074999,21.0762447545,0.06110447575
40277.0,13,20.887996133333335,0.46770111799999997,0.0025317733333333333
40278.0,20,,,
40279.0,14,55.61400022066667,5.901300078999999,0.04005249
40280.0,25,142.3760730735,2.3547975675,0.011938188
40281.0,11,,,
40282.0,14,71.68719857333333,8.354599781,0.07265461433333333
40283.0,14,132.734421316,17.2489879822,0.037046274000000004
40284.0,23,1789.986398994,36.683379243000005,0.1433095702
40285.0,20,556.42050224,6.507971706000001,0.03968521579999999
40286.0,14,228.147890235,3.955020523,0.045841140499999995
40287.0,26,46.86476438,1.4820505496666667,0.004102054
40288.0,15,74.53617895385716,1.1935176967142858,0.007239112142857143
40408.0,37,28441.5667675,89.2249037175,0.78116722575
40409.0,27,2196.33728725,226.57013640000002,0.3246639535
40422.0,26,124.58710945375,51.05339749125,0.107534433125
40423.0,25,194.1636716125,21.658259307625,0.14501236425
40424.0,24,18708.451024,13.351576648999998,0.67705067325
40425.0,24,1294.70530838075,2.807327457375,0.08108942687500001
40426.0,24,1011.9614651645,2.0016487953333333,0.2043482761666667
40427.0,24,570.6284837675,11.595192188125,0.1034454785
40428.0,24,4100.187015074834,6.149202364333333,0.6512099931666667
40429.0,24,1176.6333784714284,2.5056003214285716,0.08596977642857143
40430.0,24,1274.190971425,17.24262750375,0.68463834
40431.0,25,42382.466733275,81.7328646145,0.443827144125
40443.0,38,1756.4957877933334,1559.8325192933332,0.7670985908666667
40444.0,46,49.69865136866667,7.073931804933333,0.013869866666666668
40445.0,51,785.405838273125,68.973325438875,0.11985000125
40446.0,54,2189.535595289231,130.93749615784617,0.0989401006923077
40447.0,27,12779.930388499999,1683.5292182833334,3.2625631728333335
40448.0,44,281.84811894066667,512.8532432973333,0.4296623839333334
40449.0,41,624.6088718333333,278.64880387333335,0.07569072713333333
40450.0,34,189.26913145833336,11.621043278500002,0.031229853833333335
40542.0,10,17.0666296,0.062006043,0.005901688
40543.0,24,1826.4921821,0.43382636150000004,0.1560120575
40544.0,29,892.429904584,1.6920442552000001,0.11633483390000002
40545.0,8,1264.686821,1.4864239449999999,0.047081961000000006
40546.0,1,,,
40547.0,15,,,
40548.0,2,,,
40549.0,3,,,
40550.0,5,17.0666296,0.062006043,0.005257202
40551.0,1,,,
40552.0,7,110.18887823,0.24765047766666667,0.010077805
40553.0,4,,,
40554.0,3,,,
40555.0,1,,,
40556.0,3,,,
40557.0,1,,,
40558.0,5,17.38265298,0.123917356,0.005517296
40700.0,1,1624.893458,32.47537998,0.103462917
40701.0,7,7808.383428,2.448325492,0.77685083
40702.0,2,,,
40703.0,14,2976.7964403966666,50.17782668633333,0.06994836833333333
40704.0,6,276.4884801,5.19062209,0.019350435
40705.0,2,1017.533115,16.74776678,0.073752759
40706.0,2,465.5991607,14.64596651,0.082367136
40707.0,6,,,
40766.0,3,,,
40772.0,18,322.44224196249996,5.54984523375,0.002806759875
41310.0,2,,,
41311.0,2,,,
41373.0,29,28530.42073675,179.795884723125,0.764560709
41750.0,2,,,
41752.0,6,,,
41755.0,1,,,
41757.0,2,,,
41758.0,2,,,
41759.0,2,,,
41760.0,3,,,
41762.0,2,,,
41766.0,3,,,
41768.0,1,,,
41769.0,3,,,
41772.0,15,18701.4921332,142.402794304,0.6009183976
41773.0,16,39638.5210204,269.921140526,1.8101355613999999
41774.0,7,23.93823769,0.493682229,0.0012522195
41775.0,3,11.01658677,0.170142952,0.00028748
41776.0,3,649.8751611,18.42950234,0.032324403
42180.0,3,109.545305,0.310421717,0.017117373
42181.0,5,5670.875207499999,33.1712936,2.041542025
42182.0,11,12451.688294,2.576557553,1.324941698
42183.0,2,85.00352389,0.34147533750000003,0.014177915
42184.0,2,,,
42185.0,7,3123.5030374999997,18.745444225,1.0862662854999998
42189.0,2,2804.061963,5.4325083135,0.1577306945
42195.0,2,4209.3783225,45.1827991,1.28649651
42197.0,7,13.424165745,0.2172971125,0.014464684999999998
42200.0,3,5491.326307,3.6941367485,0.1314692245
42201.0,7,,,
47067.0,6,14564.632285,132.03689965,7.5122153135000005
47068.0,6,4571.893395,35.6177439,1.376638832
47071.0,12,39.4307707,0.124163799,0.019009421
47072.0,3,,,
47073.0,2,169.7673683,1.055370614,0.039410823
47074.0,7,4.715631419999999,0.9916290925,0.013783714999999998
47075.0,5,9707.375187000001,29.050346405,3.344137747
47078.0,6,4468.676311,38.66014393,1.5915296825
47079.0,2,34.331616185,1.1795805415,0.0256146345
47080.0,4,,,
47083.0,2,,,
47085.0,21,,,
47086.0,3,,,
47087.0,2,1317.08127685,6.1464404015,0.38981378
47088.0,2,2611.8085265,17.104495375,0.3697760835
47089.0,2,,,
47090.0,2,,,
47585.0,6,,,
47586.0,7,2284.542707,17.02262561666667,0.26314081733333333
47587.0,1,,,
47588.0,8,4736.441042,91.49603427,0.311269385
47589.0,12,1854.4334987933332,36.28994098966667,0.19052179533333335
47678.0,18,55556.03839142858,508.73586919999997,0.15756529657142856
47679.0,28,4482.548200166667,215.7777583016667,0.06897941916666667
48357.0,10,8134.6865245,1449.222676075,3.80634500675
48358.0,10,3796.3860895,1.32556594,0.081134242
48359.0,8,,,
48362.0,5,956.6357464,30.391460145,0.06763200899999999
48363.0,7,,,
48364.0,6,362.30324055,290.44386035,0.44870249500000003
48365.0,8,12205.05475,685.0888805,1.4608903195
48366.0,4,90.37476459,0.930704845,0.003079412
48367.0,14,8441.428418,335.1224573,0.5454915149999999
48368.0,13,63842.19928080001,1118.7900760796667,1.595404614666667
48369.0,6,4768.847052,46.08093425,0.258834495
48372.0,3,65.00596947,0.154395958,0.032883578999999996
48373.0,15,12578.394425225,375.58896329000004,1.17598497525
48375.0,7,,,
48379.0,3,99.941499595,0.6480201975,0.0734388185
48380.0,4,,,
48381.0,8,662.5063257500001,4.2051816495,0.015059609500000001
48382.0,2,,,
51325.0,24,457.6522882766667,1.489962944,0.011315769666666668
51326.0,47,12886.3428975,34.30552111166667,0.0414684665
51327.0,37,2297.499146716667,137.35486935833333,0.08971846383333333
51328.0,25,1453.731344325,1.2259169955,0.1760676905
51329.0,40,120.24537725780002,7.832497141,0.006142342
51330.0,49,7612.93639975,23.390709735625,0.14370277812499999
51331.0,52,18030.381131285714,631.1411099714286,0.3496635322857143
51332.0,36,1288.30944635,4.00455608225,0.047884992
61148.0,1,,,
61178.0,1,,,
61193.0,1,,,
61286.0,3,,,
61287.0,1,,,
61288.0,2,,,
61289.0,1,,,
61290.0,2,,,
61362.0,38,1476128.6123333334,1438.458726111111,7.904864062888889
61363.0,34,634774.0617871428,650.7913228171428,4.016259628999999
61512.0,2,,,
61514.0,1,,,
61515.0,2,,,
61518.0,1,,,
61520.0,2,,,
61521.0,1,,,
61526.0,1,,,
61527.0,1,,,
61529.0,1,,,
61532.0,3,,,
61533.0,1,,,
61534.0,2,,,
64821.0,23,479.26845113857144,0.23188468757142858,0.010514089285714286
64822.0,8,,,
64823.0,10,38.83869838,0.060092363,0.011207475
64824.0,7,,,
64825.0,16,513.965314375,5.061181810625,0.112670494375
64826.0,16,1024.83611885,20.15690631,0.639326523
64827.0,16,316.41600545,6.4859135415,0.5557712405
64828.0,12,59.58598867,0.1199736695,0.011146231
64829.0,15,523.42438085,1.7422435495,0.08167754799999999
64830.0,24,65.48643532700001,0.987585456,0.041229505900000005
64831.0,12,397.70663685,3.8794937980000004,0.2288593535
64832.0,17,156.99181184,0.5208381965000001,0.0146723345
64833.0,15,19.276983775250002,0.179157899,0.002429687
64834.0,17,12.485568581333334,0.21910372600000003,0.0030166269999999996
64835.0,14,10.802664190333333,0.16972700266666665,0.005624083166666666
64836.0,29,98.46667881454546,1.319239173818182,0.012449756727272727
64837.0,16,2121.497113325,157.0421534875,0.43684931075
64838.0,12,209.34887668825002,4.439131424,0.053731137250000005
64839.0,20,,,
64840.0,8,,,
64841.0,6,,,
64842.0,10,1132.6599395,12.1787333725,0.36408752825
65698.0,6,,,
65699.0,18,3215.1388322400003,16.03202417,0.032678125
65700.0,5,,,
65701.0,10,,,
65702.0,1,,,
65703.0,5,,,
65704.0,12,,,
65705.0,12,,,
65706.0,3,20.66577473,0.123472997,0.000853337
65707.0,8,,,
65708.0,4,,,
65709.0,15,6146.210928,32.57198252,0.102049898
65710.0,21,398.9568976,4.488496183,0.013000862
67152.0,12,194.3061119,0.610249525,0.061508493
67153.0,13,695.5770564,0.122103251,0.037287309
67154.0,15,2450.950358825,0.47978010075,0.72027727025
67156.0,33,23082.966379999998,177.37901265,1.381949551
67159.0,12,3696.5931440000004,5.969684422,0.041515718
67160.0,34,8024.025199666667,5.98154104,0.03452603433333334
67161.0,39,2742.2274848750003,3.6504382875,0.020097756
67162.0,32,43332.76726,73.58052727,0.383731682
67165.0,18,335152.3482,348.8484863,1.676183666
67166.0,10,47598.45009,14.31639959,0.084770913
67167.0,16,3006.44369565,4.4899436535,0.0166552025
68783.0,33,1306.5183638507694,58.38895461684615,0.11026112976923078
68784.0,35,360.8854241197,10.742263819600002,0.0044339658
68805.0,25,5491.783280081818,149.80861171727273,0.26861145372727274
69549.0,5,172.960677063,20.505779636,0.027149265
69550.0,3,462.8408318,8.924031478000002,0.027816410333333333
70036.0,12,,,
70037.0,12,,,
70072.0,30,2999.42204093,62.43463972440001,0.4106880343
70073.0,63,2280221.9938204284,1851.2865229019046,1.9635915583809522
70074.0,1,,,
70075.0,17,25822.55982257143,132.12586333857143,0.09755909657142857
70077.0,1,,,
70078.0,12,58027.35474,49.14284663,0.061397841
70079.0,37,308075.26513515384,1514.1951329276924,0.49153541546153845
70080.0,8,,,
70081.0,56,877850.3153799999,918.0054110799999,0.3812678256
70082.0,40,14872.49326925,45.36937498,0.086951368
72911.0,20,462.57003860799995,1.2834006012,0.0671262832
72912.0,18,893.0058588,1.914425711,0.1564738675
73609.0,1,,,
73610.0,29,81695.612565,49.20538838,0.5237725225000001
73611.0,13,2204.9635005,59.197163275,0.491231505
73612.0,2,,,
73613.0,53,142745.07642792,118.74907569259999,0.32198683040000003
73614.0,2,,,
73615.0,6,165.0394949,8.303390697,0.022214623
73616.0,5,22.488231445,0.7447327305,0.0018434825000000002
73617.0,6,,,
73618.0,23,,,
73619.0,10,3675.021015,37.82147876,0.223671386
73620.0,28,78255.3808025,414.70380032500003,0.9073482722499999
73621.0,15,333.181446955,1.20944558,0.008244894
73622.0,13,15094.319285450001,139.3926182445,0.16155472550000002
73933.0,18,203105.1297407875,403.95719619925,29.008576951125
73934.0,15,1161.050352,10.66006379,0.081904639
73935.0,7,1029.627715,9.583670783,0.147441557
73936.0,14,5.012202691,0.057513986,0.000627458
73937.0,6,152371.1605135,347.6448458825,20.79752645525
73938.0,15,669.1451631,11.62328162,0.128219214
73939.0,19,,,
74346.0,11,697.30263891725,20.497450463125,0.10758963625
74347.0,9,5.171704071,0.4101085445,0.0029731005
77310.0,13,4630.15599473725,29.1746081185,0.0172652435
77311.0,26,2864.3753108595,38.748874205499995,0.041535026999999995
77312.0,7,138.3920607,8.535216995,0.006793983
77313.0,10,340.6199732,10.26378682,0.013384537
77314.0,6,9.771172556,4.025488991,0.003839876
77315.0,4,,,
91501.0,11,,,
91502.0,2,,,
91503.0,3,,,
91504.0,13,62.67886055,4.472558909,0.024332054
93668.0,11,34.48956165,0.367515627,0.007863057
93669.0,14,76.50440949499999,1.7511978730000002,0.026552743
93670.0,9,,,
93671.0,2,,,
93672.0,4,,,
93673.0,10,,,
99878.0,9,74.01161173466666,3.4610618006666667,0.021954525666666665
99879.0,13,1.764717809,0.050707326,0.001358599
99880.0,24,10.589428498999998,0.22059821300000002,0.003943458666666667
99881.0,11,420.9342294333333,10.444571413666667,0.09626498633333332
112869.0,12,2133.8758666999997,0.7849285443999999,0.6759592238000001
115002.0,7,1359.612985775,41.536302719000005,0.1972139445
115003.0,5,,,
115004.0,4,744.3694405,2.140814477,0.0058081775
115006.0,9,,,
115007.0,2,972.1190525,9.617960764500001,0.0451054845
115008.0,7,14861.722635,257.73252635,0.9174697975
115009.0,6,,,
144969.0,3,,,
144970.0,20,109.50219398700001,1.1714890572857144,0.0007029508571428572
144971.0,9,,,
144972.0,23,690.337525918,3.6863148319000003,0.0309439063
144973.0,5,,,
147298.0,5,,,
147299.0,3,,,
147301.0,3,,,
147306.0,1,,,
147326.0,6,,,
147327.0,2,,,
147328.0,2,,,
147329.0,3,,,
147330.0,3,,,
147331.0,2,38.26834014,23.02123249,0.035550491
147333.0,4,,,
147334.0,4,,,
147335.0,6,11.94202862,1.011475814,0.00140285
147336.0,4,,,
147337.0,5,,,
147338.0,6,,,
149627.0,2,26.00952269,0.168182135,0.010633136
149630.0,9,,,
190430.0,1,,,
190432.0,14,113446.457905,13.921118376333334,5.6678476165000005
190433.0,2,,,
190434.0,8,10.675463517499999,1.1959300891666667,0.214007641
